"cidade","bairro","titulo","categoria","data","dia_semana"
"sao-paulo","Bela Vista","Assaltado voltando para casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Mooca","Assalto por Drogados que moram debaixo da ponte","Furto",2014-06-26,"Thurs"
"sao-paulo","Morumbi","Fui assaltada voltando do m<U+00E9>dico com minha filha de 7 anos","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Butant<U+00E3>","Fui assaltada indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Liberdade","Carro furtado","Furto",2014-06-26,"Thurs"
"sao-paulo","Ipiranga","Puro vandalismo ou oportunismo?","Arrombamento Veicular",2014-06-26,"Thurs"
"sao-paulo","Santa Cec<U+00ED>lia","roubo de celular","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Tatuap<U+00E9>","Pq.Dom Pedro","Furto",2014-06-26,"Thurs"
"sao-paulo",NA,"Assalto dentro do carro enquanto estacionava","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","<U+00C1>gua Branca","Fui assaltado indo ao supermercado perto da minha casa.","Assalto Coletivo",2014-06-26,"Thurs"
"sao-paulo","Vila Gomes","Fui assaltada quando subia o morro por um cara de moto","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Vila Rio Branco","Fui assaltado quando saia para ir trabalhar","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Aclima<U+00E7><U+00E3>o","Fui assaltado indo ara o trabalho","Furto",2014-06-26,"Thurs"
"sao-paulo","Ipiranga","Assalto <U+00E0> m<U+00E3>o armada, 5 menores parando todos os ve<U+00ED>culos","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Cidade Nova Heli<U+00F3>polis","Fui assaltada voltando da p<U+00F3>s gradua<U+00E7><U+00E3>o","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Conjunto Habitacional Teot<U+00F4>nio Vilela","Estava voltando de um passeio","Assalto Coletivo",2014-06-26,"Thurs"
"sao-paulo","<U+00C1>gua Branca","Saindo da esta<U+00E7><U+00E3>o de trem","Furto",2014-06-26,"Thurs"
"sao-paulo","Cidade Dutra","Assalto Celular","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","Vila Paranagu<U+00E1>","2 Homens em moto.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","SP","Roubaram meu carro que estava estacionado na rua","Roubo de Ve<U+00ED>culo",2014-06-26,"Thurs"
"sao-paulo","Jardim S<U+00F4>nia","Fui assaltada voltando da escola","Furto",2014-06-26,"Thurs"
"sao-paulo",NA,"Volta do Jogo","Furto",2014-06-26,"Thurs"
"sao-paulo","Ipiranga","fui assaltado saindo do veiculo","Roubo de Ve<U+00ED>culo",2014-06-26,"Thurs"
"sao-paulo","Penha","Fui assaltada saindo de um comercio da regi<U+00E3>o","Furto",2014-06-26,"Thurs"
"sao-paulo","American<U+00F3>polis","Assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-26,"Thurs"
"sao-paulo","<U+00C1>gua Rasa","arrombamento de carro","Arrombamento Veicular",2014-06-26,"Thurs"
"sao-paulo","Vila Romana","Mais um roubo de estep","Arrombamento Veicular",2014-06-25,"Wed"
"sao-paulo","Itaim Bibi","ROUBO DO CELULAR DE DENTRO DE RESTAURANTE","Furto",2014-06-25,"Wed"
"sao-paulo","Cidade Dutra","Assaltado chegando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Jabaquara","Indo para faculdade","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Centro","Um ladr<U+00E3>o de bicicleta arrancou o colar do meu pesco<U+00E7>o","Furto",2014-06-25,"Wed"
"sao-paulo","Vila Butanta","Assalto voltando do trabaho com amigo","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Jardim Santo Antonio","Vidro do carro arrombado ","Furto",2014-06-25,"Wed"
"sao-paulo","Ipiranga","Entrando no carro","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Jardim Esmeralda","Assalto esperando <U+00F4>nibus feito por dois homens em motocicleta.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Jardim S<U+00E3>o Bento Novo","Assalto a o ponto de <U+00F4>nibus","Assalto Coletivo",2014-06-25,"Wed"
"sao-paulo","Campos El<U+00ED>seos","Roubaram o meu carro estacionado na rua.","Furto",2014-06-25,"Wed"
"sao-paulo","Vila Guilherme","Fui furtado dentro do <U+00F4>nibus da via<U+00E7><U+00E3>o Cometa ainda na plataforma","Furto",2014-06-25,"Wed"
"sao-paulo","Bela Vista","fui roubada almo<U+00E7>ando","Furto",2014-06-25,"Wed"
"sao-paulo","Pinheiros","Rel<U+00F3>gio furtado dentro do estacionamento ","Furto",2014-06-25,"Wed"
"sao-paulo","Bosque da Sa<U+00FA>de","Arrombamento de ve<U+00ED>culo","Arrombamento Veicular",2014-06-25,"Wed"
"sao-paulo","Jardim Egle","Assalto indo trabalhar","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Parque Mandaqui","fui assaltada voltando do curso","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Vila S<U+00E3>o Francisco","Fui assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Consola<U+00E7><U+00E3>o","Grupo de aparentemente drogados abordou com suposta faca","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Pacaemb<U+00FA>","Indo para casa","Furto",2014-06-25,"Wed"
"sao-paulo","Parque S<U+00E3>o Jorge","Assaltada","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Parque Fongaro","Fui assaltada no ponto de <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Cidade Antonio Estev<U+00E3>o de Carvalho","abordado voltando para casa","Roubo de Ve<U+00ED>culo",2014-06-25,"Wed"
"sao-paulo","Jaguare","Fui assaltada no ponto de <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Jardim S<U+00E3>o Bento Novo","Assaltado depois do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Parque da Mooca","Furto na escadaria do Parque da Mooca","Furto",2014-06-25,"Wed"
"sao-paulo","Campo Belo","Quebraram o vidro do meu carro. Perto da smartfit. Cuidado ali a noite","Furto",2014-06-25,"Wed"
"sao-paulo","Vila Moraes","ASSALTO A M<U+00C3>O ARMADA","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Santa Teresinha","Roubaram meu apartamento","Furto",2014-06-25,"Wed"
"sao-paulo","<U+00C1>gua Branca","Assalto - Drogado","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Vila Clementino","Fui assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Quinta da Paineira","Fui assaltada a caminho do Shopping Central Plaza","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Vila Mariana","Arrombamento de ve<U+00ED>culo - Furto de Step + GPS","Arrombamento Veicular",2014-06-25,"Wed"
"sao-paulo","Cidade Jardim","Fui assaltado chegando em casa","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Vila Ema","fui assaltado quando me despedia do meu filho em frente ao portao","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Jardim Edilene","Trabalhadores no ponto de <U+00F4>nibus foram assaltados","Assalto <U+00E0> m<U+00E3>o armada",2014-06-25,"Wed"
"sao-paulo","Santana","Abordagem rel<U+00E2>mpago.   ","Furto",2014-06-24,"Tues"
"sao-paulo","Vila Vera","3 motos com 6 bandidos, fazendo arrast<U+00E3>o no sem<U+00E1>foro com revolver","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Barra Funda","Moto subtraida do Local Estacionado.","Roubo de Ve<U+00ED>culo",2014-06-24,"Tues"
"sao-paulo","SP","FURTO","Furto",2014-06-24,"Tues"
"sao-paulo","Liberdade","Roubo na bicicleta","Furto",2014-06-24,"Tues"
"sao-paulo","Vila Andrade","Assalto praticado por motoqueiros","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Liberdade","Indo para trabalho ","Furto",2014-06-24,"Tues"
"sao-paulo","Vila Clarice","Fui assaltado voltando da igreja ","Roubo de Ve<U+00ED>culo",2014-06-24,"Tues"
"sao-paulo","Campo Belo","Meu filho foi assaltado atr<U+00E1>s do Extra Aeroporto.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Lapa","Fui assaltada por um casal na ponte da lapa, voltando para casa.","Assalto Coletivo",2014-06-24,"Tues"
"sao-paulo","Jardim Imperador (Zona Leste)","Fui assaltado voltando do trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Jardim Dom Jos<U+00E9>","Mo<U+00E7>a assaltada indo para o trabalho","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Liberdade","Fui assaltada chegando em casa","Furto",2014-06-24,"Tues"
"sao-paulo","Cidade Mon<U+00E7><U+00F5>es","Fui assaltado no retorno do trabalho.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Parque S<U+00E3>o Jorge","Assaltado quando ia almo<U+00E7>ar","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Itaim Bibi","Fui furtada na Berrini","Furto",2014-06-24,"Tues"
"sao-paulo",NA,"outra vez","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Centro","Tentativa de assalto indo para o trabalho","Assalto Coletivo",2014-06-24,"Tues"
"sao-paulo","Itaim Bibi","Fui furtada, parada esperando o sem<U+00E1>foro de pedestres abrir","Furto",2014-06-24,"Tues"
"sao-paulo","Jardim Esmeralda","Roubaram duas bolsas, 350 reais e un celular.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","SP","Fui roubada no farol voltando do trabalho","Furto",2014-06-24,"Tues"
"sao-paulo","Jardim Nove de Julho","Fui assaltada voltando da escola que dou aula","Assalto <U+00E0> m<U+00E3>o armada",2014-06-24,"Tues"
"sao-paulo","Bosque da Sa<U+00FA>de","Casa arrombada por ladr<U+00F5>es","Arrombamento Domiciliar",2014-06-23,"Mon"
"sao-paulo","Jardim S<U+00E3>o Benedito","fui assaltado voltando do trampo ...","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"sao-paulo","Parque Cisper","Assaltada indo para o trabalho, por<U+00E9>m consegui fugir","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"sao-paulo","Vila Fazzeoni","Roubo","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"sao-paulo","Socorro","Fui assaltada na frente da loja","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"sao-paulo","Parque Cruzeiro do Sul","Fui Assaltado Indo Pro Mercado","Assalto Coletivo",2014-06-23,"Mon"
"sao-paulo","Alto de Pinheiros","Durante a Copa, levaram meu smartphone (Aspicuelta com Mourato Coelho)","Furto",2014-06-23,"Mon"
"sao-paulo","Vila Esperan<U+00E7>a","chegando no trabalho","Roubo de Ve<U+00ED>culo",2014-06-23,"Mon"
"sao-paulo","Pinheiros","Fui assaltado ap<U+00F3>s o jogo do Brasil","Furto",2014-06-23,"Mon"
"sao-paulo","Vila Ema","Roubo de carro","Arrombamento Veicular",2014-06-23,"Mon"
"sao-paulo","Vila Nair","fui assaltada indo para o trabalho ","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"sao-paulo","Sapopemba","Enquanto estava em casa","Roubo de Ve<U+00ED>culo",2014-06-23,"Mon"
"sao-paulo","Jardim Paulista","Fui assaltado por um cara de bike","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"sao-paulo","Cidade Jardim","fui assaltado indo para o servi<U+00E7>o, as 06:30 de 23/06/2014 a m<U+00E3>o armada","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"sao-paulo","Pinheiros","Furto, m<U+00E3>o leve.","Furto",2014-06-23,"Mon"
"sao-paulo","S<U+00E9>","Roubaram meu celular dentro da Loja Daiso","Furto",2014-06-23,"Mon"
"sao-paulo","SP","furtaram meu veiculo","Furto",2014-06-23,"Mon"
"sao-paulo","Vila Madalena","Celular furtado","Furto",2014-06-23,"Mon"
"sao-paulo","Pinheiros","Caminhando na rua.","Furto",2014-06-23,"Mon"
"sao-paulo","Alto de Pinheiros","Fui furtada enquanto passeava com amigos","Furto",2014-06-23,"Mon"
"sao-paulo","Santo Amaro","Estacionei para ir a uma loja proxima","Roubo de Ve<U+00ED>culo",2014-06-23,"Mon"
"sao-paulo","Lageado","Tentativa de furto,conseguir fugir.","Roubo de Ve<U+00ED>culo",2014-06-23,"Mon"
"sao-paulo","Imirim","Voltando da escola fui assaltado 2 vezes j<U+00E1>, alguns amigos tambem!","Assalto <U+00E0> m<U+00E3>o armada",2014-06-23,"Mon"
"sao-paulo","Vila Pomp<U+00E9>ia","Fui assaltado saindo do shopping ","Assalto Coletivo",2014-06-22,"Sun"
"sao-paulo","Pinheiros","Fui assaltado saindo do Shopping Eldorado","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"sao-paulo","Vila Hamburguesa","Fui Assaltada voltando pra casa.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"sao-paulo","Consola<U+00E7><U+00E3>o","Fui assaltada por dois travestys","Furto",2014-06-22,"Sun"
"sao-paulo","Perdizes","Fui assaltado indo para a esta<U+00E7><U+00E3>o do Metr<U+00F4> Sumar<U+00E9>.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"sao-paulo","Pinheiros","Fui furtada dentro do Orquid<U+00E1>rio!","Furto",2014-06-22,"Sun"
"sao-paulo","Tatuap<U+00E9>","Um homem levou minha bicicleta e minha c<U+00E2>mera fotogr<U+00E1>gfica","Furto",2014-06-22,"Sun"
"sao-paulo","Vila S<U+00E3>o Lu<U+00ED>s","Ladr<U+00F5>es entraram em conjunto de kitnets de estudantes e trabalhadores","Arrombamento Domiciliar",2014-06-22,"Sun"
"sao-paulo","Vila Nova Conceicao","Quebraram o vidro e levaram meu viol<U+00E3>o.","Arrombamento Veicular",2014-06-22,"Sun"
"sao-paulo","Parque das Paineiras","2 Assaltantes dentro do <U+00F4>nibus","Assalto <U+00E0> m<U+00E3>o armada",2014-06-22,"Sun"
"sao-paulo","Imirim","ROUBO DE MOTO ","Roubo de Ve<U+00ED>culo",2014-06-22,"Sun"
"sao-paulo","Pinheiros","Fui assaltada na Costa carvalho com Paraopeba","Assalto Coletivo",2014-06-21,"Sat"
"sao-paulo","Pinheiros","Eu e meus amigos fomos assaltados enquanto caminh<U+00E1>vamos no parque.","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"sao-paulo","Cidade Ademar","Fui furtada ao sair do curso","Furto",2014-06-21,"Sat"
"sao-paulo","Lapa","Roubo de estepe Pajero TR4","Furto",2014-06-21,"Sat"
"sao-paulo","Cidade Nova Heli<U+00F3>polis","Assalto Heli<U+00F3>polis","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"sao-paulo","Shopping Interlagos","ASSALTADO NO MAKRO","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"sao-paulo","SP","Quebraram o vidro e roubaram a chave de roda","Arrombamento Veicular",2014-06-21,"Sat"
"sao-paulo","Tatuap<U+00E9>","fui assaltado dentro da esta<U+00E7>ao tatuap<U+00E9>","Assalto <U+00E0> m<U+00E3>o armada",2014-06-21,"Sat"
"sao-paulo","Jardim Ipanema (Zona Sul)","em frente a uma residencia ","Roubo de Ve<U+00ED>culo",2014-06-21,"Sat"
